GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),COUNTRY (CODE),STARTYEAR,ENDYEAR,COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),TIMEPERIOD (CODE),TIMEPERIOD (DISPLAY),TIMEPERIOD (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2013,2013,,AFR,Africa,,TCD,2013,2013,Chad,,,,,FMLE,Female,,,,,,,,37.4 [27.1-48.7],37.40000,27.10000,48.70000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2014,2014,,AFR,Africa,,TCD,2014,2014,Chad,,,,,FMLE,Female,,,,,,,,37.3 [26.6-49.0],37.30000,26.60000,49.00000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2015,2015,,AFR,Africa,,TCD,2015,2015,Chad,,,,,FMLE,Female,,,,,,,,37.2 [26.3-49.3],37.20000,26.30000,49.30000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1998,1998,,AFR,Africa,,TCD,1998,1998,Chad,,,,,MLE,Male,,,,,,,,34.1 [22.5-47.1],34.10000,22.50000,47.10000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,1999,1999,,AFR,Africa,,TCD,1999,1999,Chad,,,,,MLE,Male,,,,,,,,34.2 [22.9-46.7],34.20000,22.90000,46.70000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,2000,2000,Chad,,,,,MLE,Male,,,,,,,,34.3 [23.2-46.4],34.30000,23.20000,46.40000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2001,2001,,AFR,Africa,,TCD,2001,2001,Chad,,,,,MLE,Male,,,,,,,,34.4 [23.5-46.1],34.40000,23.50000,46.10000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2015,2015,,AFR,Africa,,TCD,2015,2015,Chad,,,,,MLE,Male,,,,,,,,32.4 [21.3-44.5],32.40000,21.30000,44.50000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2016,2016,,AFR,Africa,,TCD,2016,2016,Chad,,,,,MLE,Male,,,,,,,,32.0 [20.7-44.8],32.00000,20.70000,44.80000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2017,2017,,AFR,Africa,,TCD,2017,2017,Chad,,,,,MLE,Male,,,,,,,,31.7 [20.1-44.9],31.70000,20.10000,44.90000,,,
NCD_HYP_PREVALENCE_C,"Prevalence of hypertension among adults aged 30-79 years, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5657,PUBLISHED,Published,,2018,2018,,AFR,Africa,,TCD,2018,2018,Chad,,,,,MLE,Male,,,,,,,,31.3 [19.2-45.3],31.30000,19.20000,45.30000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2002,2002,,AFR,Africa,,TCD,2002,2002,Chad,,,,,BTSX,Both sexes,,,,,,,,11.2 [5.5-19.2],11.20000,5.50000,19.20000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2003,2003,,AFR,Africa,,TCD,2003,2003,Chad,,,,,BTSX,Both sexes,,,,,,,,11.7 [5.8-19.7],11.70000,5.80000,19.70000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2004,2004,,AFR,Africa,,TCD,2004,2004,Chad,,,,,BTSX,Both sexes,,,,,,,,12.3 [6.3-20.4],12.30000,6.30000,20.40000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2005,2005,,AFR,Africa,,TCD,2005,2005,Chad,,,,,BTSX,Both sexes,,,,,,,,12.8 [6.7-21.0],12.80000,6.70000,21.00000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2018,2018,,AFR,Africa,,TCD,2018,2018,Chad,,,,,BTSX,Both sexes,,,,,,,,21.8 [11.2-35.4],21.80000,11.20000,35.40000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2019,2019,,AFR,Africa,,TCD,2019,2019,Chad,,,,,BTSX,Both sexes,,,,,,,,22.7 [11.3-37.3],22.70000,11.30000,37.30000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1990,1990,,AFR,Africa,,TCD,1990,1990,Chad,,,,,FMLE,Female,,,,,,,,9.8 [1.6-25.8],9.80000,1.60000,25.80000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1991,1991,,AFR,Africa,,TCD,1991,1991,Chad,,,,,FMLE,Female,,,,,,,,9.9 [1.8-25.6],9.90000,1.80000,25.60000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1992,1992,,AFR,Africa,,TCD,1992,1992,Chad,,,,,FMLE,Female,,,,,,,,10.1 [2.0-25.2],10.10000,2.00000,25.20000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2005,2005,,AFR,Africa,,TCD,2005,2005,Chad,,,,,FMLE,Female,,,,,,,,15.6 [5.9-29.2],15.60000,5.90000,29.20000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2006,2006,,AFR,Africa,,TCD,2006,2006,Chad,,,,,FMLE,Female,,,,,,,,16.3 [6.3-30.3],16.30000,6.30000,30.30000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2007,2007,,AFR,Africa,,TCD,2007,2007,Chad,,,,,FMLE,Female,,,,,,,,17.0 [6.8-31.4],17.00000,6.80000,31.40000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2008,2008,,AFR,Africa,,TCD,2008,2008,Chad,,,,,FMLE,Female,,,,,,,,17.8 [7.3-32.5],17.80000,7.30000,32.50000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1992,1992,,AFR,Africa,,TCD,1992,1992,Chad,,,,,MLE,Male,,,,,,,,5.8 [1.1-15.8],5.80000,1.10000,15.80000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1993,1993,,AFR,Africa,,TCD,1993,1993,Chad,,,,,MLE,Male,,,,,,,,6.0 [1.2-15.5],6.00000,1.20000,15.50000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1994,1994,,AFR,Africa,,TCD,1994,1994,Chad,,,,,MLE,Male,,,,,,,,6.2 [1.4-15.4],6.20000,1.40000,15.40000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,1995,1995,,AFR,Africa,,TCD,1995,1995,Chad,,,,,MLE,Male,,,,,,,,6.4 [1.6-15.5],6.40000,1.60000,15.50000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2009,2009,,AFR,Africa,,TCD,2009,2009,Chad,,,,,MLE,Male,,,,,,,,11.5 [4.7-21.3],11.50000,4.70000,21.30000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2010,2010,,AFR,Africa,,TCD,2010,2010,Chad,,,,,MLE,Male,,,,,,,,12.0 [5.0-22.3],12.00000,5.00000,22.30000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2011,2011,,AFR,Africa,,TCD,2011,2011,Chad,,,,,MLE,Male,,,,,,,,12.6 [5.2-23.2],12.60000,5.20000,23.20000,,,
NCD_HYP_TREATMENT_C,"Prevalence of treatment (taking medicine) for hypertension among adults aged 30-79 with hypertension, crude",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5660,PUBLISHED,Published,,2012,2012,,AFR,Africa,,TCD,2012,2012,Chad,,,,,MLE,Male,,,,,,,,13.1 [5.4-24.4],13.10000,5.40000,24.40000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981,1981,,AFR,Africa,,TCD,1981,1981,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,1.9 [0.5-4.8],1.90000,0.50000,4.80000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1982,1982,,AFR,Africa,,TCD,1982,1982,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,1.9 [0.5-4.7],1.90000,0.50000,4.70000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1983,1983,,AFR,Africa,,TCD,1983,1983,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,1.9 [0.6-4.5],1.90000,0.60000,4.50000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1984,1984,,AFR,Africa,,TCD,1984,1984,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,2.0 [0.6-4.4],2.00000,0.60000,4.40000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1997,1997,,AFR,Africa,,TCD,1997,1997,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,2.7 [1.4-4.6],2.70000,1.40000,4.60000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1998,1998,,AFR,Africa,,TCD,1998,1998,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,2.7 [1.4-4.7],2.70000,1.40000,4.70000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999,1999,,AFR,Africa,,TCD,1999,1999,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,2.8 [1.5-4.8],2.80000,1.50000,4.80000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,2000,2000,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,2.9 [1.5-4.9],2.90000,1.50000,4.90000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2001,2001,,AFR,Africa,,TCD,2001,2001,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,3.0 [1.6-4.9],3.00000,1.60000,4.90000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2014,2014,,AFR,Africa,,TCD,2014,2014,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,4.1 [1.8-7.5],4.10000,1.80000,7.50000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981,1981,,AFR,Africa,,TCD,1981,1981,Chad,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,2.8 [0.8-6.9],2.80000,0.80000,6.90000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1982,1982,,AFR,Africa,,TCD,1982,1982,Chad,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,2.9 [0.9-6.8],2.90000,0.90000,6.80000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1983,1983,,AFR,Africa,,TCD,1983,1983,Chad,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,3.0 [1.0-6.6],3.00000,1.00000,6.60000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1984,1984,,AFR,Africa,,TCD,1984,1984,Chad,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,3.0 [1.1-6.6],3.00000,1.10000,6.60000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1997,1997,,AFR,Africa,,TCD,1997,1997,Chad,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,4.8 [2.5-7.9],4.80000,2.50000,7.90000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1998,1998,,AFR,Africa,,TCD,1998,1998,Chad,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,4.9 [2.7-8.1],4.90000,2.70000,8.10000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999,1999,,AFR,Africa,,TCD,1999,1999,Chad,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,5.1 [2.8-8.3],5.10000,2.80000,8.30000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,2000,2000,Chad,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,5.3 [2.9-8.5],5.30000,2.90000,8.50000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2001,2001,,AFR,Africa,,TCD,2001,2001,Chad,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,5.5 [3.1-8.6],5.50000,3.10000,8.60000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2014,2014,,AFR,Africa,,TCD,2014,2014,Chad,,YEARS18-PLUS,18+  years,,MLE,Male,,,,,,,,7.9 [3.9-13.8],7.90000,3.90000,13.80000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1981,1981,,AFR,Africa,,TCD,1981,1981,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,2.5 [0.7-6.1],2.50000,0.70000,6.10000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1982,1982,,AFR,Africa,,TCD,1982,1982,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,2.5 [0.8-5.9],2.50000,0.80000,5.90000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1983,1983,,AFR,Africa,,TCD,1983,1983,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,2.6 [0.8-5.8],2.60000,0.80000,5.80000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1984,1984,,AFR,Africa,,TCD,1984,1984,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,2.6 [0.9-5.7],2.60000,0.90000,5.70000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1997,1997,,AFR,Africa,,TCD,1997,1997,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,3.7 [1.9-6.4],3.70000,1.90000,6.40000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1998,1998,,AFR,Africa,,TCD,1998,1998,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,3.9 [2.0-6.5],3.90000,2.00000,6.50000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1999,1999,,AFR,Africa,,TCD,1999,1999,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,4.0 [2.1-6.6],4.00000,2.10000,6.60000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2000,2000,,AFR,Africa,,TCD,2000,2000,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,4.1 [2.2-6.7],4.10000,2.20000,6.70000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,2014,2014,,AFR,Africa,,TCD,2014,2014,Chad,,YEARS18-PLUS,18+  years,,FMLE,Female,,,,,,,,6.2 [2.9-11.0],6.20000,2.90000,11.00000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1983,1983,,AFR,Africa,,TCD,1983,1983,Chad,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,2.8 [1.3-5.2],2.80000,1.30000,5.20000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1984,1984,,AFR,Africa,,TCD,1984,1984,Chad,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,2.8 [1.4-5.1],2.80000,1.40000,5.10000,,,
NCD_GLUC_03,Raised fasting blood glucose (>= 7.0 mmol/L) (crude estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1984,1984,,AFR,Africa,,TCD,1984,1984,Chad,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,2.1 [1.0-3.9],2.10000,1.00000,3.90000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1990,1990,,AFR,Africa,,TCD,1990,1990,Chad,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,3.3 [1.9-5.3],3.30000,1.90000,5.30000,,,
NCD_GLUC_04,Raised fasting blood glucose (>=7.0 mmol/L) (age-standardized estimate),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2379,PUBLISHED,Published,,1991,1991,,AFR,Africa,,TCD,1991,1991,Chad,,YEARS18-PLUS,18+  years,,BTSX,Both sexes,,,,,,,,3.4 [2.0-5.4],3.40000,2.00000,5.40000,,,
