sender,receiver,amount,timestamp,transaction_type,location,device_type,is_foreign_transaction,time_of_day,risk_score
U391,U719,74421.56,2025-01-01,business_transfer,Cayman Islands,desktop,1,4,1
U353,U739,72403.0,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U400,U566,125329.54,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U415,U706,159306.31,2025-01-01,business_transfer,Cayman Islands,desktop,1,7,1
U499,U531,162651.83,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U365,U629,83887.16,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U314,U533,65014.93,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U469,U506,107669.15,2025-01-01,business_transfer,Cayman Islands,desktop,1,2,1
U309,U592,187725.88,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U377,U693,131805.09,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U403,U588,98014.97,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U375,U703,98545.65,2025-01-01,business_transfer,Cayman Islands,desktop,1,7,1
U319,U624,69813.06,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U321,U695,120983.56,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U347,U591,168704.4,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U328,U652,195283.8,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U312,U691,125239.25,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U487,U669,75082.24,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U328,U584,152442.56,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U264,U567,163518.7,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U453,U500,60754.96,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U430,U720,177520.87,2025-01-01,business_transfer,Cayman Islands,desktop,1,22,1
U398,U712,174398.36,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U367,U719,120881.16,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U458,U643,134063.38,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U376,U702,157011.21,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U266,U547,151512.22,2025-01-01,business_transfer,Cayman Islands,desktop,1,13,1
U486,U656,52480.4,2025-01-01,business_transfer,Cayman Islands,desktop,1,4,1
U263,U552,68365.3,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U433,U703,74388.58,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U476,U723,163351.38,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U464,U563,116012.53,2025-01-01,business_transfer,Cayman Islands,desktop,1,7,1
U428,U620,131825.39,2025-01-01,business_transfer,Cayman Islands,desktop,1,4,1
U251,U672,165903.12,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U367,U705,101147.34,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U480,U549,162333.53,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U343,U534,116344.89,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U406,U608,106577.03,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U321,U695,99955.59,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U445,U646,194741.72,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U481,U650,165796.01,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U399,U518,53029.39,2025-01-01,business_transfer,Cayman Islands,desktop,1,22,1
U454,U534,193612.32,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U415,U668,166315.94,2025-01-01,business_transfer,Cayman Islands,desktop,1,10,1
U296,U615,72376.21,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U348,U743,61450.72,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U306,U669,96229.11,2025-01-01,business_transfer,Cayman Islands,desktop,1,15,1
U374,U686,143627.23,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U461,U609,142482.0,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U459,U722,91377.52,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U272,U699,116851.25,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U387,U559,81783.52,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U294,U561,57586.8,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U254,U685,127545.57,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U251,U573,102048.67,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U440,U585,131432.36,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U307,U531,191976.1,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U434,U722,71505.55,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U420,U649,50294.3,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U449,U547,61531.73,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U478,U677,119406.24,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U469,U669,156039.8,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U419,U551,137114.54,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U259,U610,124234.19,2025-01-01,business_transfer,Cayman Islands,desktop,1,2,1
U450,U655,103094.47,2025-01-01,business_transfer,Cayman Islands,desktop,1,2,1
U394,U735,96496.13,2025-01-01,business_transfer,Cayman Islands,desktop,1,15,1
U279,U543,106442.93,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U336,U596,141745.24,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U442,U595,75163.09,2025-01-01,business_transfer,Cayman Islands,desktop,1,15,1
U423,U671,165704.31,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U384,U642,136287.99,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U482,U739,90373.46,2025-01-01,business_transfer,Cayman Islands,desktop,1,7,1
U271,U692,125172.94,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U353,U739,194416.8,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U267,U738,53073.73,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U252,U641,79928.4,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U252,U549,117257.04,2025-01-01,business_transfer,Cayman Islands,desktop,1,15,1
U289,U698,145765.96,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U319,U691,81834.24,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U421,U661,189710.59,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U464,U511,146385.8,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U431,U605,181614.79,2025-01-01,business_transfer,Cayman Islands,desktop,1,22,1
U474,U701,99397.69,2025-01-01,business_transfer,Cayman Islands,desktop,1,7,1
U332,U727,174343.09,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U467,U634,106732.88,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U486,U654,87912.77,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U266,U580,186748.3,2025-01-01,business_transfer,Cayman Islands,desktop,1,2,1
U253,U578,63832.77,2025-01-01,business_transfer,Cayman Islands,desktop,1,13,1
U493,U537,191433.32,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U468,U668,118777.28,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U307,U695,198893.82,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U291,U718,130939.2,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U389,U607,163623.23,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U250,U596,51060.65,2025-01-01,business_transfer,Cayman Islands,desktop,1,13,1
U409,U636,124500.02,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U492,U545,160618.02,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U466,U710,167424.05,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U405,U540,73707.29,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U385,U643,112845.64,2025-01-01,business_transfer,Cayman Islands,desktop,1,18,1
U350,U559,112860.79,2025-01-01,business_transfer,Cayman Islands,desktop,1,15,1
U439,U624,65546.12,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U461,U634,116456.83,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U389,U694,171063.94,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U429,U742,95027.11,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U375,U628,114886.18,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U365,U749,194143.8,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U402,U584,54756.21,2025-01-01,business_transfer,Cayman Islands,desktop,1,7,1
U324,U507,138728.27,2025-01-01,business_transfer,Cayman Islands,desktop,1,18,1
U476,U701,161515.41,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U487,U719,164132.37,2025-01-01,business_transfer,Cayman Islands,desktop,1,4,1
U461,U721,157390.7,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U437,U707,158967.72,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U455,U631,58851.9,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U274,U678,130120.49,2025-01-01,business_transfer,Cayman Islands,desktop,1,10,1
U454,U674,167445.36,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U397,U654,64109.76,2025-01-01,business_transfer,Cayman Islands,desktop,1,15,1
U382,U649,51807.49,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U452,U749,172184.27,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U448,U589,156844.16,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U257,U548,111830.96,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U468,U638,191059.46,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U406,U725,164989.71,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U448,U598,195179.14,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U449,U732,189397.29,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U413,U732,122194.04,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U388,U537,163206.35,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U482,U584,150378.71,2025-01-01,business_transfer,Cayman Islands,desktop,1,22,1
U390,U526,171716.78,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U486,U547,168153.26,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U329,U574,72984.8,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U279,U691,85060.33,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U354,U599,89859.74,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U381,U631,172774.78,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U392,U710,171611.26,2025-01-01,business_transfer,Cayman Islands,desktop,1,15,1
U393,U660,124300.3,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U434,U593,137124.84,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U267,U641,174038.32,2025-01-01,business_transfer,Cayman Islands,desktop,1,7,1
U261,U693,96889.04,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U479,U729,57526.82,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U444,U686,122389.47,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U363,U658,187057.57,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U254,U563,168570.24,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U472,U567,104992.6,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U321,U635,59715.7,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U472,U524,145537.93,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U344,U607,175173.62,2025-01-01,business_transfer,Cayman Islands,desktop,1,18,1
U332,U641,149742.28,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U412,U728,113761.2,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U397,U717,68503.04,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U494,U600,186616.14,2025-01-01,business_transfer,Cayman Islands,desktop,1,13,1
U323,U615,91393.75,2025-01-01,business_transfer,Cayman Islands,desktop,1,22,1
U361,U683,83643.06,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U405,U670,172396.5,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U275,U680,197182.99,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U343,U576,149024.04,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U461,U561,143721.57,2025-01-01,business_transfer,Cayman Islands,desktop,1,2,1
U386,U646,97914.63,2025-01-01,business_transfer,Cayman Islands,desktop,1,22,1
U344,U571,53062.02,2025-01-01,business_transfer,Cayman Islands,desktop,1,8,1
U309,U516,78769.68,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U405,U680,137664.57,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U365,U744,72697.47,2025-01-01,business_transfer,Cayman Islands,desktop,1,13,1
U277,U596,182575.37,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U385,U682,78221.7,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U287,U718,128315.67,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U335,U651,126801.99,2025-01-01,business_transfer,Cayman Islands,desktop,1,15,1
U261,U721,140591.84,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U435,U663,99115.11,2025-01-01,business_transfer,Cayman Islands,desktop,1,10,1
U259,U556,181030.13,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U263,U598,116645.23,2025-01-01,business_transfer,Cayman Islands,desktop,1,13,1
U487,U683,155023.04,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U456,U546,145386.63,2025-01-01,business_transfer,Cayman Islands,desktop,1,2,1
U395,U656,67573.41,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U371,U563,143395.9,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U449,U679,132605.4,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U451,U509,184790.61,2025-01-01,business_transfer,Cayman Islands,desktop,1,18,1
U448,U565,182131.5,2025-01-01,business_transfer,Cayman Islands,desktop,1,22,1
U411,U618,72643.22,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U261,U714,62252.77,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U416,U681,94188.83,2025-01-01,business_transfer,Cayman Islands,desktop,1,7,1
U256,U735,197991.93,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U383,U630,53236.07,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U360,U684,150933.84,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U395,U747,141277.06,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U354,U690,146986.74,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U334,U545,82742.88,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U274,U725,84007.6,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U288,U695,114596.31,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U302,U664,64378.67,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U391,U613,61191.98,2025-01-01,business_transfer,Cayman Islands,desktop,1,7,1
U291,U709,63253.92,2025-01-01,business_transfer,Cayman Islands,desktop,1,18,1
U381,U611,135946.88,2025-01-01,business_transfer,Cayman Islands,desktop,1,13,1
U444,U693,109661.28,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U485,U639,94042.52,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U488,U709,97372.91,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U367,U741,81092.5,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U450,U621,111725.8,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U350,U649,80458.71,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U451,U688,154706.91,2025-01-01,business_transfer,Cayman Islands,desktop,1,13,1
U262,U632,68589.88,2025-01-01,business_transfer,Cayman Islands,desktop,1,18,1
U390,U641,192236.31,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U305,U558,63472.84,2025-01-01,business_transfer,Cayman Islands,desktop,1,22,1
U408,U526,191519.11,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U443,U661,174994.25,2025-01-01,business_transfer,Cayman Islands,desktop,1,10,1
U415,U596,152106.82,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U400,U695,186845.25,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U364,U545,70882.82,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U436,U748,76447.22,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U460,U517,87822.89,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U317,U618,86721.73,2025-01-01,business_transfer,Cayman Islands,desktop,1,4,1
U408,U581,96627.24,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U491,U630,136344.63,2025-01-01,business_transfer,Cayman Islands,desktop,1,2,1
U484,U612,54225.89,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U256,U615,107340.89,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U375,U717,86957.77,2025-01-01,business_transfer,Cayman Islands,desktop,1,18,1
U274,U596,140994.48,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U308,U565,197775.4,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U309,U716,127648.19,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U276,U697,113852.79,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U308,U537,105236.53,2025-01-01,business_transfer,Cayman Islands,desktop,1,4,1
U452,U606,167742.38,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U485,U679,60797.14,2025-01-01,business_transfer,Cayman Islands,desktop,1,13,1
U304,U727,193965.58,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U359,U599,112687.68,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U328,U625,97055.11,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U458,U614,196110.22,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U284,U571,190381.83,2025-01-01,business_transfer,Cayman Islands,desktop,1,18,1
U440,U638,146290.12,2025-01-01,business_transfer,Cayman Islands,desktop,1,4,1
U254,U735,52776.11,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U491,U681,162280.25,2025-01-01,business_transfer,Cayman Islands,desktop,1,13,1
U271,U662,100333.61,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U327,U590,108242.03,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U424,U681,73811.32,2025-01-01,business_transfer,Cayman Islands,desktop,1,15,1
U302,U602,128518.71,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U463,U741,161682.89,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U360,U730,90951.67,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U360,U695,190809.94,2025-01-01,business_transfer,Cayman Islands,desktop,1,10,1
U431,U682,79210.53,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U355,U573,59939.35,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U447,U534,146654.58,2025-01-01,business_transfer,Cayman Islands,desktop,1,8,1
U377,U676,177397.81,2025-01-01,business_transfer,Cayman Islands,desktop,1,15,1
U328,U512,192969.93,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U498,U706,165075.65,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U448,U731,79947.5,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U477,U640,196649.18,2025-01-01,business_transfer,Cayman Islands,desktop,1,12,1
U330,U560,187915.38,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U276,U545,74475.11,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U324,U725,133817.87,2025-01-01,business_transfer,Cayman Islands,desktop,1,2,1
U429,U512,133327.61,2025-01-01,business_transfer,Cayman Islands,desktop,1,16,1
U316,U667,116380.22,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U315,U638,197642.2,2025-01-01,business_transfer,Cayman Islands,desktop,1,23,1
U327,U747,58943.34,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U399,U525,144081.34,2025-01-01,business_transfer,Cayman Islands,desktop,1,11,1
U254,U576,80795.54,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U362,U728,129099.68,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U389,U668,166961.12,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U286,U738,87009.02,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U453,U709,109003.93,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U416,U546,192615.21,2025-01-01,business_transfer,Cayman Islands,desktop,1,6,1
U437,U711,164222.11,2025-01-01,business_transfer,Cayman Islands,desktop,1,17,1
U394,U504,135908.48,2025-01-01,business_transfer,Cayman Islands,desktop,1,4,1
U358,U733,83299.61,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U412,U515,113795.82,2025-01-01,business_transfer,Cayman Islands,desktop,1,1,1
U427,U634,166109.2,2025-01-01,business_transfer,Cayman Islands,desktop,1,19,1
U436,U743,173081.46,2025-01-01,business_transfer,Cayman Islands,desktop,1,8,1
U354,U605,86690.93,2025-01-01,business_transfer,Cayman Islands,desktop,1,5,1
U325,U745,149309.03,2025-01-01,business_transfer,Cayman Islands,desktop,1,9,1
U251,U598,64250.45,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U498,U501,53481.85,2025-01-01,business_transfer,Cayman Islands,desktop,1,4,1
U407,U573,132301.09,2025-01-01,business_transfer,Cayman Islands,desktop,1,0,1
U478,U663,83656.98,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U432,U515,61836.8,2025-01-01,business_transfer,Cayman Islands,desktop,1,20,1
U420,U699,159474.25,2025-01-01,business_transfer,Cayman Islands,desktop,1,8,1
U449,U679,124696.19,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
U386,U588,169441.55,2025-01-01,business_transfer,Cayman Islands,desktop,1,3,1
U372,U545,149591.64,2025-01-01,business_transfer,Cayman Islands,desktop,1,2,1
U463,U572,159470.74,2025-01-01,business_transfer,Cayman Islands,desktop,1,21,1
U453,U528,96104.09,2025-01-01,business_transfer,Cayman Islands,desktop,1,14,1
