GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1998,1998,,AFR,Africa,,,1998,1998,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,39 864 [37 339-42 457],39864.00000,37339.00000,42457.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,39 485 [36 911-42 171],39485.00000,36911.00000,42171.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,35 409 [32 747-38 083],35409.00000,32747.00000,38083.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,33 841 [31 144-36 580],33841.00000,31144.00000,36580.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,31 972 [29 418-34 621],31972.00000,29418.00000,34621.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,27 461 [24 989-30 021],27461.00000,24989.00000,30021.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,25 797 [23 193-28 535],25797.00000,23193.00000,28535.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1954,1954,,AFR,Africa,,,1954,1954,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,51 266 [45 532-58 105],51266.00000,45532.00000,58105.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1956,1956,,AFR,Africa,,,1956,1956,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,50 211 [45 558-55 791],50211.00000,45558.00000,55791.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1961,1961,,AFR,Africa,,,1961,1961,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,48 546 [45 256-52 282],48546.00000,45256.00000,52282.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1963,1963,,AFR,Africa,,,1963,1963,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,49 430 [46 349-52 811],49430.00000,46349.00000,52811.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1965,1965,,AFR,Africa,,,1965,1965,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,50 845 [47 799-54 036],50845.00000,47799.00000,54036.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1970,1970,,AFR,Africa,,,1970,1970,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,54 421 [51 389-57 620],54421.00000,51389.00000,57620.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1993,1993,,AFR,Africa,,,1993,1993,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,1 838 [827-3 112],1838.00000,827.00000,3112.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1995,1995,,AFR,Africa,,,1995,1995,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,2 038 [879-3 536],2038.00000,879.00000,3536.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1972,1972,,AFR,Africa,,,1972,1972,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,55 166 [52 084-58 454],55166.00000,52084.00000,58454.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1979,1979,,AFR,Africa,,,1979,1979,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,54 162 [51 245-57 227],54162.00000,51245.00000,57227.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,30 566 [25 914-35 683],30566.00000,25914.00000,35683.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,29 478 [24 290-35 129],29478.00000,24290.00000,35129.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,2 373 [691-4 694],2373.00000,691.00000,4694.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,2 529 [507-6 872],2529.00000,507.00000,6872.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,1 684 [724-2 727],1684.00000,724.00000,2727.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1995,1995,,AFR,Africa,,,1995,1995,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,2 195 [957-3 817],2195.00000,957.00000,3817.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,2 364 [1 030-4 126],2364.00000,1030.00000,4126.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,2 471 [1 160-3 938],2471.00000,1160.00000,3938.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,2 454 [1 027-4 005],2454.00000,1027.00000,4005.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,2 564 [558-6 552],2564.00000,558.00000,6552.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,2 275 [1 115-3 639],2275.00000,1115.00000,3639.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,2 184 [1 031-3 472],2184.00000,1031.00000,3472.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,2 235 [759-4 062],2235.00000,759.00000,4062.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,2 701 [924-4 920],2701.00000,924.00000,4920.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,4 559 [1 976-7 925],4559.00000,1976.00000,7925.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,4 771 [2 177-8 156],4771.00000,2177.00000,8156.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,4 655 [2 177-7 357],4655.00000,2177.00000,7357.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,4 571 [1 879-7 431],4571.00000,1879.00000,7431.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,4 618 [1 725-7 842],4618.00000,1725.00000,7842.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,5 249 [1 296-10 288],5249.00000,1296.00000,10288.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,2 876 [856-5 667],2876.00000,856.00000,5667.00000,,,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,1985,1985,,AFR,Africa,,,1985,1985,,,KEN,Kenya,,,,,,,,,,,,,,580 [412-786],580.11271,412.18971,786.10668,,,
MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,PUBLISHED,Published,,1988,1988,,AFR,Africa,,,1988,1988,,,KEN,Kenya,,,,,,,,,,,,,,5 853 [4 390-7 601],5852.86371,4389.50178,7601.35246,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,4 161 [3 473-4 971],4161.00000,3473.00000,4971.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,3 969 [3 260-4 823],3969.00000,3260.00000,4823.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,3 816 [2 840-4 950],3816.00000,2840.00000,4950.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,3 771 [2 719-4 965],3771.00000,2719.00000,4965.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,KEN,Kenya,,,,,FMLE,Female,,,,,,,,3 162 [2 073-4 388],3162.00000,2073.00000,4388.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,4 474 [3 907-5 129],4474.00000,3907.00000,5129.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,5 056 [4 381-5 816],5056.00000,4381.00000,5816.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,4 882 [4 196-5 664],4882.00000,4196.00000,5664.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,4 203 [3 443-5 105],4203.00000,3443.00000,5105.00000,,,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,KEN,Kenya,,,,,,,,,,,,,,464 [380-569],464.12768,379.75542,568.72847,,,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,KEN,Kenya,,,,,,,,,,,,,,476 [385-584],475.50010,385.43825,583.82946,,,
MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,,,,,,,,,,,,,7 433 [5 845-9 569],7433.46147,5844.70551,9568.85002,,,
MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,KEN,Kenya,,,,,,,,,,,,,,7 278 [5 684-9 465],7278.34718,5684.06982,9465.29897,,,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,KEN,Kenya,,,,,,,,,,,,,,490 [368-667],489.94158,367.89834,667.47768,,,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,KEN,Kenya,,,,,,,,,,,,,,512 [377-708],511.51001,376.93166,707.61712,,,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,KEN,Kenya,,,,,,,,,,,,,,503 [367-707],502.91655,367.16291,706.76772,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,4 135 [3 313-5 106],4135.00000,3313.00000,5106.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,4 181 [3 097-5 405],4181.00000,3097.00000,5405.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,4 171 [3 000-5 494],4171.00000,3000.00000,5494.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,8 648 [7 638-9 811],8648.00000,7638.00000,9811.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1992,1992,,AFR,Africa,,,1992,1992,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,9 337 [8 262-10 561],9337.00000,8262.00000,10561.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,9 594 [8 374-10 974],9594.00000,8374.00000,10974.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,9 148 [7 915-10 582],9148.00000,7915.00000,10582.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,8 172 [6 810-9 804],8172.00000,6810.00000,9804.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,7 988 [6 488-9 744],7988.00000,6488.00000,9744.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,3 020 [766-6 601],3020.00000,766.00000,6601.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,KEN,Kenya,,,,,MLE,Male,,,,,,,,3 187 [635-8 585],3187.00000,635.00000,8585.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,3 181 [1 351-5 120],3181.00000,1351.00000,5120.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,7 942 [5 790-10 338],7942.00000,5790.00000,10338.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,7 591 [5 385-10 051],7591.00000,5385.00000,10051.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,KEN,Kenya,,,,,BTSX,Both sexes,,,,,,,,5 512 [892-11 976],5512.00000,892.00000,11976.00000,,,
MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,PUBLISHED,Published,,1989,1989,,AFR,Africa,,,1989,1989,,,KEN,Kenya,,,,,,,,,,,,,,6 122 [4 670-7 835],6122.27106,4670.03919,7834.74504,,,
