GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1993,1993,,AFR,Africa,,,1993,1993,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,36 382 [34 347-38 637],36382.00000,34347.00000,38637.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,41 085 [38 789-43 728],41085.00000,38789.00000,43728.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,42 007 [39 600-44 721],42007.00000,39600.00000,44721.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,46 293 [43 295-49 655],46293.00000,43295.00000,49655.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,47 012 [43 705-50 620],47012.00000,43705.00000,50620.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,48 524 [42 086-55 257],48524.00000,42086.00000,55257.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,47 962 [39 902-57 112],47962.00000,39902.00000,57112.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1980,1980,,AFR,Africa,,,1980,1980,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,13 077 [11 351-15 049],13077.00000,11351.00000,15049.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1982,1982,,AFR,Africa,,,1982,1982,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,12 431 [10 861-14 172],12431.00000,10861.00000,14172.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1989,1989,,AFR,Africa,,,1989,1989,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,15 600 [13 814-17 614],15600.00000,13814.00000,17614.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1991,1991,,AFR,Africa,,,1991,1991,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,15 825 [13 987-17 885],15825.00000,13987.00000,17885.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1996,1996,,AFR,Africa,,,1996,1996,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,18 163 [16 100-20 560],18163.00000,16100.00000,20560.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1998,1998,,AFR,Africa,,,1998,1998,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,18 590 [16 372-21 070],18590.00000,16372.00000,21070.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,20 094 [17 359-23 007],20094.00000,17359.00000,23007.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,20 772 [17 916-23 896],20772.00000,17916.00000,23896.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,23 244 [18 673-28 464],23244.00000,18673.00000,28464.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,23 262 [17 801-29 633],23262.00000,17801.00000,29633.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,24 070 [15 661-36 456],24070.00000,15661.00000,36456.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1995,1995,,AFR,Africa,,,1995,1995,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,3 175 [2 685-3 730],3175.00000,2685.00000,3730.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,3 265 [2 787-3 823],3265.00000,2787.00000,3823.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,3 370 [2 925-3 881],3370.00000,2925.00000,3881.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,3 397 [2 950-3 912],3397.00000,2950.00000,3912.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,3 404 [2 898-3 983],3404.00000,2898.00000,3983.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,3 416 [2 851-4 048],3416.00000,2851.00000,4048.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,3 311 [2 472-4 261],3311.00000,2472.00000,4261.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,TCD,Chad,,,,,MLE,Male,,,,,,,,3 283 [2 685-3 884],3283.00000,2685.00000,3884.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,TCD,Chad,,,,,MLE,Male,,,,,,,,3 447 [2 936-4 041],3447.00000,2936.00000,4041.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,TCD,Chad,,,,,MLE,Male,,,,,,,,3 536 [3 031-4 116],3536.00000,3031.00000,4116.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,TCD,Chad,,,,,MLE,Male,,,,,,,,3 595 [3 123-4 139],3595.00000,3123.00000,4139.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,,,,MLE,Male,,,,,,,,3 626 [3 149-4 165],3626.00000,3149.00000,4165.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,TCD,Chad,,,,,MLE,Male,,,,,,,,3 616 [3 019-4 293],3616.00000,3019.00000,4293.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,TCD,Chad,,,,,MLE,Male,,,,,,,,3 599 [2 936-4 348],3599.00000,2936.00000,4348.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,6 333 [5 239-7 432],6333.00000,5239.00000,7432.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1992,1992,,AFR,Africa,,,1992,1992,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,6 408 [5 367-7 508],6408.00000,5367.00000,7508.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,6 712 [5 795-7 767],6712.00000,5795.00000,7767.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,6 855 [5 977-7 888],6855.00000,5977.00000,7888.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,6 894 [6 050-7 891],6894.00000,6050.00000,7891.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,7 023 [6 185-7 996],7023.00000,6185.00000,7996.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,6 983 [6 122-7 969],6983.00000,6122.00000,7969.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,7 025 [5 800-8 388],7025.00000,5800.00000,8388.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,6 937 [5 556-8 492],6937.00000,5556.00000,8492.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1993,1993,,AFR,Africa,,,1993,1993,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,1 018 [360-1 812],1018.00000,360.00000,1812.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1995,1995,,AFR,Africa,,,1995,1995,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,1 074 [415-1 818],1074.00000,415.00000,1818.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,1 388 [729-2 093],1388.00000,729.00000,2093.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,1 497 [830-2 215],1497.00000,830.00000,2215.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,1 823 [1 032-2 687],1823.00000,1032.00000,2687.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,1 906 [1 046-2 856],1906.00000,1046.00000,2856.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,2 203 [1 004-3 599],2203.00000,1004.00000,3599.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,2 303 [968-3 935],2303.00000,968.00000,3935.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1995,1995,,AFR,Africa,,,1995,1995,,,TCD,Chad,,,,,MLE,Male,,,,,,,,1 064 [413-1 790],1064.00000,413.00000,1790.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,TCD,Chad,,,,,MLE,Male,,,,,,,,1 142 [488-1 863],1142.00000,488.00000,1863.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,TCD,Chad,,,,,MLE,Male,,,,,,,,1 470 [820-2 189],1470.00000,820.00000,2189.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,,,,MLE,Male,,,,,,,,1 571 [908-2 310],1571.00000,908.00000,2310.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,,,,MLE,Male,,,,,,,,1 844 [1 055-2 695],1844.00000,1055.00000,2695.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,TCD,Chad,,,,,MLE,Male,,,,,,,,1 939 [1 081-2 902],1939.00000,1081.00000,2902.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,TCD,Chad,,,,,MLE,Male,,,,,,,,2 366 [1 002-4 035],2366.00000,1002.00000,4035.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,1 985 [379-3 811],1985.00000,379.00000,3811.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,2 297 [970-3 714],2297.00000,970.00000,3714.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,2 451 [1 145-3 836],2451.00000,1145.00000,3836.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,2 967 [1 651-4 385],2967.00000,1651.00000,4385.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,3 157 [1 821-4 611],3157.00000,1821.00000,4611.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,3 845 [2 145-5 717],3845.00000,2145.00000,5717.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,4 067 [2 137-6 192],4067.00000,2137.00000,6192.00000,,,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,1987,1987,,AFR,Africa,,,1987,1987,,,TCD,Chad,,,,,,,,,,,,,,1 457 [1 074-1 902],1456.78643,1073.88690,1901.51487,,,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,1988,1988,,AFR,Africa,,,1988,1988,,,TCD,Chad,,,,,,,,,,,,,,1 415 [1 065-1 823],1414.72618,1064.50919,1822.55647,,,
MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,TCD,Chad,,,,,,,,,,,,,,4 205 [3 254-5 305],4204.59060,3253.74741,5304.88573,,,
MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,PUBLISHED,Published,,1991,1991,,AFR,Africa,,,1991,1991,,,TCD,Chad,,,,,,,,,,,,,,4 339 [3 418-5 413],4338.69453,3417.99649,5413.40969,,,
MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,PUBLISHED,Published,,1992,1992,,AFR,Africa,,,1992,1992,,,TCD,Chad,,,,,,,,,,,,,,4 636 [3 682-5 725],4635.94970,3681.86428,5725.17837,,,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,1995,1995,,AFR,Africa,,,1995,1995,,,TCD,Chad,,,,,,,,,,,,,,1 373 [1 107-1 679],1373.44121,1107.07700,1679.02434,,,
MDG_0000000026,Maternal mortality ratio (per 100 000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/26,PUBLISHED,Published,,1996,1996,,AFR,Africa,,,1996,1996,,,TCD,Chad,,,,,,,,,,,,,,1 336 [1 074-1 626],1336.08538,1074.17215,1626.32046,,,
MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,TCD,Chad,,,,,,,,,,,,,,5 601 [4 509-6 819],5601.14251,4508.81831,6818.56313,,,
MORT_MATERNALNUM,Number of maternal deaths,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4622,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,TCD,Chad,,,,,,,,,,,,,,5 790 [4 663-7 056],5789.74893,4663.31742,7056.45356,,,
